year,state,abbr,electors,d_pv,d_2pv,d_pv_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb_party,d_incumb,r_incumb,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area
1992,Oklahoma,OK,8,34.0247375,44.3778817,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,3204174,68679
1992,Oregon,OR,7,42.47885506,56.63389152,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,2973934,96003
1992,Pennsylvania,PA,23,45.14616487,55.54852946,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,11980819,44820
1992,Rhode Island,RI,4,47.04796356,61.84372282,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1000571,1034
1992,South Carolina,SC,8,42.76254117,47.64315457,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,3600576,30111
1992,South Dakota,SD,3,37.14097081,47.73896623,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,708698,75898
1992,Tennessee,TN,11,47.08479309,52.59803665,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,5013999,41220
1992,Texas,TX,32,37.07845833,47.75783683,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,1,17650479,261914
1992,Utah,UT,5,24.65450176,36.24642089,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,1821498,82168
1992,Vermont,VT,3,46.11375176,60.25420135,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,570115,9249
1992,Virginia,VA,13,40.5860744,47.44498707,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,6383315,39598
1992,Washington,WA,11,43.41022004,57.59170107,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,5139011,66582
1992,West Virginia,WV,5,48.41482162,57.76883809,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1805462,24087
1992,Wisconsin,WI,11,41.13155574,52.7945085,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,5004636,54314
1992,Wyoming,WY,3,34.09977787,46.20797657,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,463491,97105
1996,Alabama,AL,9,43.1560877,46.26612885,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,4290403,50750
1996,Alaska,AK,3,33.26711365,39.5714975,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,604918,570641
1996,Arizona,AZ,8,46.51706595,51.22377115,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,4432308,113642
1996,Arkansas,AR,6,53.73644915,59.35282487,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,1,0,1,0,2504858,52075
1996,California,CA,54,51.09886562,57.21626523,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,31780829,155973
1996,Colorado,CO,8,44.42649841,49.24079237,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,3812716,103730
1996,Connecticut,CT,8,52.83158147,60.36350688,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,3267030,4845
1996,Delaware,DE,3,51.82784978,58.62365663,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,727090,1955
1996,District Of Columbia,DC,3,85.19001109,90.12354821,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,586014,68
1996,Florida,FL,25,48.0255712,53.1549612,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,14426911,53997
1996,Georgia,GA,13,45.84146585,49.3677308,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,7332225,57919
1996,Hawaii,HI,4,56.92880151,64.27615181,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1184434,6423
1996,Idaho,ID,4,33.64638985,39.20097243,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,1187706,82751
1996,Illinois,IL,22,54.31527783,59.60509219,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,11953003,55593
1996,Indiana,IN,12,41.55713765,46.85159365,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,5834908,35870
1996,Iowa,IA,7,50.26096469,55.73338892,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,2848473,55875
1996,Kansas,KS,6,36.0847994,39.92763445,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,1,0,1,2598266,81823
1996,Kentucky,KY,8,45.84217849,50.52905119,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,3881051,39732
1996,Louisiana,LA,9,52.00999575,56.56083828,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,4338763,43566
1996,Maine_d1,ME_d1,1,52,61.9047619,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1241436,30865
1996,Maine_d2,ME_d2,1,51,62.96296296,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1241436,30865
1996,Maine_full,ME_full,2,51.62395589,62.66212042,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1241436,30865
1996,Maryland,MD,10,54.25477435,58.63842349,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,5057142,9775
1996,Massachusetts,MA,12,61.47209871,68.63782541,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,6085393,7838
1996,Michigan,MI,18,51.69482057,57.32441336,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,9739184,56539
1996,Minnesota,MN,10,51.10075658,59.38068927,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,4647723,79617
1996,Mississippi,MS,7,44.08110022,47.25277625,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,2709925,46914
1996,Missouri,MO,11,47.53957828,53.54703747,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,5367888,68898
1996,Montana,MT,3,41.25006448,48.31258955,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,876656,145556
1996,Nebraska_d1,NE_d1,1,38,43.18181818,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,1647657,76878
1996,Nebraska_d2,NE_d2,1,38,41.75824176,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,1647657,76878
1996,Nebraska_d3,NE_d3,1,29,32.95454545,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,1647657,76878
1996,Nebraska_full,NE_full,2,34.95065802,39.4451775,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,1647657,76878
1996,Nevada,NV,4,43.93349688,50.58653135,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1596476,109806
1996,New Hampshire,NH,4,49.57057735,55.61163171,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1160768,8969
1996,New Jersey,NJ,15,53.72029286,59.96679321,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,8009624,7419
1996,New Mexico,NM,5,49.18320224,54.02413056,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1706151,121365
1996,New York,NY,33,56.67893903,67.73202938,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,18143805,47224
1996,North Carolina,NC,14,44.03553214,47.47001333,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,7307658,48718
1996,North Dakota,ND,3,40.12784757,46.08868099,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,642858,68994
1996,Ohio,OH,21,47.37574745,53.59694918,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,11187032,40953
1996,Oklahoma,OK,8,40.44913745,45.59939089,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,3289634,68679
1996,Oregon,OR,7,47.15197132,54.69311572,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,3195087,96003
1996,Pennsylvania,PA,23,49.22612477,55.16120536,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,12038008,44820
1996,Rhode Island,RI,4,59.71858848,69.00421338,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,987858,1034
1996,South Carolina,SC,8,44.00625292,46.88802408,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,3738974,30111
1996,South Dakota,SD,3,43.0271195,48.0664146,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,730699,75898
1996,Tennessee,TN,11,47.99871179,51.28664234,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,5313576,41220
1996,Texas,TX,32,43.83177194,47.33937662,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,19006240,261914
1996,Utah,UT,5,33.29677643,37.98051218,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,2022253,82168
1996,Vermont,VT,3,53.35443356,63.18283038,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,586352,9249
1996,Virginia,VA,13,45.14777116,48.93940549,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,6665491,39598
1996,Washington,WA,11,49.84047205,57.19465285,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,5509963,66582
1996,West Virginia,WV,5,51.5055958,58.35466518,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,1818983,24087
1996,Wisconsin,WI,11,48.81095216,55.91919666,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,1,1,1,0,0,0,0,0,0,0,5173828,54314
1996,Wyoming,WY,3,36.83586125,42.51208257,49.06674998,54.80402403,"Clinton, Bill","Dole, Robert",1,379,159,0,1,1,0,0,0,0,0,0,0,480085,97105
2000,Alabama,AL,9,41.56650295,42.39305808,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,4452173,50750
2000,Alaska,AK,3,27.66633982,32.06305143,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,627963,570641
2000,Arizona,AZ,8,44.73458502,46.71740083,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,5160586,113642
2000,Arkansas,AR,6,45.86425626,47.19931049,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,2678588,52075
2000,California,CA,54,53.44973683,56.20299,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,33987977,155973
2000,Colorado,CO,8,42.39350901,45.51408006,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,4326921,103730
2000,Connecticut,CT,8,55.90962813,59.25565805,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,1,0,0,3411777,4845
2000,Delaware,DE,3,54.97772716,56.74006478,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,786373,1955
2000,District Of Columbia,DC,3,85.15508138,90.48769448,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,1,0,0,0,572086,68
2000,Florida,FL,25,48.8378212,49.99539059,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,16047515,53997
2000,Georgia,GA,13,43.21099966,44.01624638,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,8227303,57919
2000,Hawaii,HI,4,55.79166791,59.82729628,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,1213519,6423
2000,Idaho,ID,4,27.63812884,29.15150954,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1299430,82751
2000,Illinois,IL,22,54.59652121,56.18001032,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,12434161,55593
2000,Indiana,IN,12,41.01210293,41.99521747,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,6091866,35870
2000,Iowa,IA,7,47.19191558,50.16277919,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,2929067,55875
2000,Kansas,KS,6,37.23839226,39.08309253,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,2693681,81823
2000,Kentucky,KY,8,41.37818259,42.27238474,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,4049021,39732
2000,Louisiana,LA,9,44.87533245,46.06075403,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,4471885,43566
2000,Maine_d1,ME_d1,1,51,54.25531915,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,1277072,30865
2000,Maine_d2,ME_d2,1,47,50.53763441,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,1277072,30865
2000,Maine_full,ME_full,2,49.08601647,52.74784154,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,1277072,30865
2000,Maryland,MD,10,56.48830838,58.43229894,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,5311034,9775
2000,Massachusetts,MA,12,59.12612602,64.78934376,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,6361104,7838
2000,Michigan,MI,18,51.27979887,52.63460648,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,9952450,56539
2000,Minnesota,MN,10,47.90557206,51.28641198,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,4933692,79617
2000,Mississippi,MS,7,40.69810015,41.39451516,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,2848353,46914
2000,Missouri,MO,11,47.08427335,48.28805134,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,5607285,68898
2000,Montana,MT,3,33.36512679,36.34363802,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,903773,145556
2000,Nebraska_d1,NE_d1,1,36,37.89473684,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1713820,76878
2000,Nebraska_d2,NE_d2,1,39,40.625,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1713820,76878
2000,Nebraska_d3,NE_d3,1,25,26.04166667,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1713820,76878
2000,Nebraska_full,NE_full,2,33.25303901,34.82051914,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1713820,76878
2000,Nevada,NV,4,45.94126276,48.1431615,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,2018741,109806
2000,New Hampshire,NH,4,46.80317916,49.3321998,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1239882,8969
2000,New Jersey,NJ,15,56.12560892,58.21140942,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,8430621,7419
2000,New Mexico,NM,5,47.90855405,50.03192603,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,1821204,121365
2000,New York,NY,33,56.63927048,63.57599159,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,19001780,47224
2000,North Carolina,NC,14,43.14567117,43.53600302,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,8081614,48718
2000,North Dakota,ND,3,33.0553397,35.27260343,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,642023,68994
2000,Ohio,OH,21,46.44042809,48.16127778,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,11363543,40953
2000,Oklahoma,OK,8,38.42690457,38.91932878,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,3454365,68679
2000,Oregon,OR,7,46.95994002,50.23589198,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,3429708,96003
2000,Pennsylvania,PA,23,50.60817131,52.14847871,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,12284173,44820
2000,Rhode Island,RI,4,60.98770019,65.64911607,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,1050268,1034
2000,South Carolina,SC,8,40.90152337,41.83789393,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,4024223,30111
2000,South Dakota,SD,3,37.56422539,38.38528743,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,755844,75898
2000,Tennessee,TN,11,47.28489472,48.03713322,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,1,0,5703719,41220
2000,Texas,TX,32,37.98195809,39.04372985,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,1,20944499,261914
2000,Utah,UT,5,26.34472218,28.27449457,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,2244502,82168
2000,Vermont,VT,3,50.63470922,55.4403509,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,609618,9249
2000,Virginia,VA,13,44.43561054,45.85276369,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,7105817,39598
2000,Washington,WA,11,50.15821532,52.94477101,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,5910512,66582
2000,West Virginia,WV,5,45.59266437,46.75792598,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,1807021,24087
2000,Wisconsin,WI,11,47.83281966,50.1150683,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,1,1,0,0,1,0,0,0,0,0,5373999,54314
2000,Wyoming,WY,3,28.29838204,29.01769436,48.14325143,50.25952345,"Gore, Al","Bush, George W.",0,267,271,0,1,0,0,1,0,0,0,0,0,494300,97105
2004,Alabama,AL,9,36.84440232,37.10222865,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,4530729,50750
2004,Alaska,AK,3,35.51686191,36.77371702,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,659286,570641
2004,Arizona,AZ,10,44.39683293,44.72499497,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,5652404,113642
2004,Arkansas,AR,6,44.54763045,45.06425175,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,2749686,52075
2004,California,CA,55,54.30555753,55.04132045,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,35574576,155973
2004,Colorado,CO,9,47.03784225,47.63377044,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,1,0,0,0,4575013,103730
2004,Connecticut,CT,7,54.31370897,55.27494756,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,1,0,0,3496094,4845
2004,Delaware,DE,3,53.3468376,53.83150625,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,830803,1955
2004,District Of Columbia,DC,3,89.18386896,90.52027865,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,583940,68
2004,Florida,FL,27,47.09111003,47.47632043,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,17415318,53997
2004,Georgia,GA,15,41.37494605,41.6457673,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,8769252,57919
2004,Hawaii,HI,4,54.00955216,54.404448,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,1273569,6423
2004,Idaho,ID,4,30.26491704,30.67726182,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,1391802,82751
2004,Illinois,IL,21,54.82316021,55.20863405,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,12589773,55593
2004,Indiana,IN,11,39.26297467,39.57652375,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,6233007,35870
2004,Iowa,IA,7,49.23313168,49.66332073,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,2953635,55875
2004,Kansas,KS,6,36.62309431,37.13290122,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,2734373,81823
2004,Kentucky,KY,8,39.68707298,39.99238008,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,4146101,39732
2004,Louisiana,LA,9,42.2158647,42.66905873,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,4552238,43566
2004,Maine_d1,ME_d1,1,55,56.12244898,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,1313688,30865
2004,Maine_d2,ME_d2,1,52,53.06122449,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,1313688,30865
2004,Maine_full,ME_full,2,53.57285569,54.58301641,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,1313688,30865
2004,Maryland,MD,10,55.97146761,56.56558421,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,5546935,9775
2004,Massachusetts,MA,12,61.6166602,62.74285551,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,1,0,6412281,7838
2004,Michigan,MI,17,51.23070673,51.72584447,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,10055315,56539
2004,Minnesota,MN,10,51.08968469,51.76091061,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,1,0,0,1,0,0,0,0,0,0,5087713,79617
2004,Mississippi,MS,6,40.16111259,40.49499923,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,2889010,46914
2004,Missouri,MO,11,46.10044652,46.38028734,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,5747741,68898
2004,Montana,MT,3,38.56502839,39.49992382,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,930009,145556
2004,Nebraska_d1,NE_d1,1,36,36.36363636,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,1749370,76878
2004,Nebraska_d2,NE_d2,1,38,38.7755102,48.0664567,48.73068404,"Kerry, John","Bush, George W.",0,252,286,0,0,0,1,0,0,0,0,0,0,1749370,76878
