year,state,abbr,electors,d_pv,r_pv,margin,pl,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb_party,d_incumb,r_incumb,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,jobs_pct_change,pce_pct_change,rdpi_pct_change,cpi_pct_change,ics_pct_change,sp500_avg,unemp_avg
1956,Massachusetts,MA,16,40.37417831,59.32269281,-18.9485145,-1.57979431,40.49693622,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,4891000,7838,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Michigan,MI,20,44.1458246,55.62943682,-11.48361222,2.19185198,44.24526077,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,7467000,56539,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Minnesota,MN,11,46.08378327,53.67905343,-7.595270165,4.12981065,46.19333691,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,7467000,56539,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Mississippi,MS,8,58.23033742,24.4550653,33.77527212,16.2763648,70.423963,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,0,1,1,0,0,0,0,0,0,2086000,46914,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Missouri,MO,13,50.10870028,49.89129972,0.21740056,8.15472766,50.10870028,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,0,1,1,0,0,0,0,0,0,4163000,68898,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Montana,MT,4,42.86520314,57.13479686,-14.26959372,0.91123052,42.86520314,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,656000,145556,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Nebraska_d1,NE_d1,0,34.48557275,65.51442725,-31.0288545,-7.46839987,34.48557275,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,1397000,76878,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Nebraska_d2,NE_d2,0,34.48557275,65.51442725,-31.0288545,-7.46839987,34.48557275,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,1397000,76878,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Nebraska_d3,NE_d3,0,34.48557275,65.51442725,-31.0288545,-7.46839987,34.48557275,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,1397000,76878,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Nebraska_full,NE_full,6,34.48557275,65.51442725,-31.0288545,-7.46839987,34.48557275,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,1397000,76878,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Nevada,NV,3,42.03166855,57.96833145,-15.9366629,0.07769593,42.03166855,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,250000,109806,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,New Hampshire,NH,4,33.84495532,66.11347072,-32.2685154,-8.1090173,33.85903186,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,566000,8969,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,New Jersey,NJ,16,34.22826924,64.68358241,-30.45531317,-7.72570338,34.60482103,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,5615000,7419,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,New Mexico,NM,4,41.78303915,57.80739269,-16.02435354,-0.17093347,41.95487295,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,806000,121365,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,New York,NY,45,38.77962358,61.18898077,-22.40935719,-3.17434904,38.79180252,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,1,16112000,47224,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,North Carolina,NC,14,50.66352549,49.33647451,1.32705098,8.70955287,50.66352549,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,0,1,1,0,0,0,0,0,0,4309000,48718,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,North Dakota,ND,4,38.08875118,61.72108462,-23.63233344,-3.86522144,38.16132035,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,613000,68994,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Ohio,OH,25,38.88579019,61.11420981,-22.22841962,-3.06818243,38.88579019,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,9207000,40953,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Oklahoma,OK,8,44.86891255,55.13108745,-10.2621749,2.91493993,44.86891255,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,2273000,68679,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Oregon,OR,6,44.75330922,55.24669078,-10.49338156,2.7993366,44.75330922,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,1698000,96003,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Pennsylvania,PA,32,43.30312905,56.48968219,-13.18655314,1.34915643,43.39303454,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,10972000,44820,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Rhode Island,RI,4,41.74030149,58.25918254,-16.51888105,-0.21367113,41.74051686,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,840000,1034,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,South Carolina,SC,8,45.36916592,25.18439167,20.18477425,3.4151933,64.3045758,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,0,1,1,0,0,0,0,0,0,2229000,30111,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,South Dakota,SD,4,41.61479903,58.38520097,-16.77040194,-0.33917359,41.61479903,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,670000,75898,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Tennessee,TN,11,48.59538601,49.21077618,-0.615390172,6.64141339,49.68540317,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,3415000,41220,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Texas,TX,24,43.97536237,55.25922441,-11.28386204,2.02138975,44.31455181,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,8830000,261914,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Utah,UT,4,35.43885388,64.56114612,-29.12229224,-6.51511874,35.43885388,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,809000,82168,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Vermont,VT,3,27.81380329,72.16070285,-44.34689956,-14.14016933,27.82089591,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,377000,9249,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Virginia,VA,12,38.36224064,55.36836405,-17.00612341,-3.59173198,40.92819071,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,3722000,39598,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Washington,WA,9,45.44330513,53.90876098,-8.465455849,3.48933251,45.73966794,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,2668000,66582,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,West Virginia,WV,8,45.92197451,54.07802549,-8.15605098,3.96800189,45.92197451,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,1857000,24087,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Wisconsin,WI,12,37.84237674,61.58066967,-23.73829293,-4.11159588,38.06197668,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,3742000,54314,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1956,Wyoming,WY,3,39.92201536,60.07798464,-20.15596928,-2.03195726,39.92201536,41.95397262,57.37908457,-15.42511195,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,0,1,1,0,0,0,0,0,0,312000,97105,2.066710273,NA,NA,-1.134929172,0.918320224,-0.770351072,-0.758510826
1960,Alabama,AL,11,56.38941101,42.15985531,14.2295557,6.66887568,57.21951377,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,3274000,50750,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Alaska,AK,3,49.05862217,50.94137783,-1.88275566,-0.66191316,49.05862217,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,229000,570641,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Arizona,AZ,4,44.36260794,55.51969806,-11.15709012,-5.35792739,44.41488159,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1321000,113642,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Arkansas,AR,8,50.18541034,43.0581388,7.127271544,0.46487501,53.82185771,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,1789000,52075,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,California,CA,32,49.55137708,50.09886919,-0.547492105,-0.16915825,49.72529315,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,1,0,1,15870000,155973,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Colorado,CO,6,44.90740867,54.63418477,-9.726776104,-4.81312666,45.11421519,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1769000,103730,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Connecticut,CT,8,53.72999706,46.26877632,7.461220738,4.00946173,53.73065613,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,2544000,4845,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Delaware,DE,3,50.63477779,48.99915093,1.635626861,0.91424246,50.82081821,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,449000,1955,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Florida,FL,10,48.48540581,51.51459419,-3.02918838,-1.23512952,48.48540581,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,5004000,53997,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Georgia,GA,12,62.54020937,37.42720042,25.11300895,12.81967404,62.560598,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,3956000,57919,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Hawaii,HI,3,50.03113072,49.96886928,0.06226144,0.31059539,50.03113072,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,642000,6423,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Idaho,ID,4,46.21501082,53.78498918,-7.56997836,-3.50552451,46.21501082,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,671000,82751,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Illinois,IL,27,49.98195446,49.79576068,0.186193777,0.26141913,50.09330429,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,10086000,55593,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Indiana,IN,13,44.59941181,55.03147009,-10.43205828,-5.12112352,44.76464622,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,4674000,35870,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Iowa,IA,10,43.22190908,56.71026291,-13.48835383,-6.49862625,43.25124554,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,2756000,55875,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Kansas,KS,8,39.1045676,60.44992328,-21.34535568,-10.61596773,39.27956163,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,2183000,81823,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Kentucky,KY,10,46.40930507,53.59069493,-7.18138986,-3.31123026,46.40930507,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,3041000,39732,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Louisiana,LA,10,50.42004429,28.59049055,21.82955374,0.69950896,63.81433108,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,3260000,43566,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Maine_d1,ME_d1,0,42.95177738,57.04680007,-14.09502269,-6.76875795,42.9523884,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,975000,30865,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Maine_d2,ME_d2,0,42.95177738,57.04680007,-14.09502269,-6.76875795,42.9523884,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,975000,30865,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Maine_full,ME_full,5,42.95177738,57.04680007,-14.09502269,-6.76875795,42.9523884,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,975000,30865,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Maryland,MD,9,53.61335444,46.38636128,7.226993155,3.89281911,53.61350685,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,3113000,9775,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Massachusetts,MA,16,60.22215203,39.55286133,20.6692907,10.5016167,60.35794935,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,1,0,1,0,5160000,7838,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Michigan,MI,20,50.85050256,48.83606478,2.014437782,1.12996723,51.01038577,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,7834000,56539,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Minnesota,MN,11,50.58301938,49.15502887,1.427990509,0.86248405,50.71587049,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,3425000,79617,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Mississippi,MS,8,36.34223315,24.67074263,11.67149052,-13.37830218,59.56476091,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,2182000,46914,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Missouri,MO,13,50.25795819,49.74204181,0.51591638,0.53742286,50.25795819,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,4326000,68898,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Montana,MT,4,48.59553496,51.09932669,-2.503791727,-1.12500037,48.74427243,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,679000,145556,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Nebraska_d1,NE_d1,0,37.92919531,62.07080469,-24.14160938,-11.79134002,37.92919531,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1417000,76878,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Nebraska_d2,NE_d2,0,37.92919531,62.07080469,-24.14160938,-11.79134002,37.92919531,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1417000,76878,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Nebraska_d3,NE_d3,0,37.92919531,62.07080469,-24.14160938,-11.79134002,37.92919531,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1417000,76878,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Nebraska_full,NE_full,6,37.92919531,62.07080469,-24.14160938,-11.79134002,37.92919531,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1417000,76878,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Nevada,NV,3,51.16205357,48.83794643,2.32410714,1.44151824,51.16205357,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,291000,109806,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,New Hampshire,NH,4,46.58220658,53.41779342,-6.83558684,-3.13832875,46.58220658,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,609000,8969,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,New Jersey,NJ,16,49.9588729,49.16225857,0.79661433,0.23833757,50.4018388,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,6103000,7419,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,New Mexico,NM,4,50.15219844,49.41483154,0.737366899,0.43166311,50.37028668,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,954000,121365,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,New York,NY,45,52.53111371,47.26898447,5.262129238,2.81057838,52.6363347,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,16838000,47224,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,North Carolina,NC,14,52.1086459,47.8913541,4.2172918,2.38811057,52.1086459,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,4573000,48718,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,North Dakota,ND,4,44.52198211,55.42127135,-10.89928924,-5.19855322,44.54726114,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,634000,68994,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Ohio,OH,25,46.71585462,53.28414538,-6.56829076,-3.00468071,46.71585462,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,9734000,40953,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Oklahoma,OK,8,40.98001439,59.01998561,-18.03997122,-8.74052094,40.98001439,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,2336000,68679,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Oregon,OR,6,47.31994627,52.55653827,-5.236592,-2.40058906,47.378466,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,1772000,96003,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Pennsylvania,PA,32,51.05884482,48.73536441,2.323480412,1.33830949,51.16413589,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,11329000,44820,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Rhode Island,RI,4,63.62755373,36.3721997,27.25535403,13.9070184,63.62771062,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,855000,1034,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,South Carolina,SC,8,51.23743173,48.76230967,2.475122059,1.5168964,51.23756423,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,2392000,30111,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,South Dakota,SD,4,41.78643792,58.21356208,-16.42712416,-7.93409741,41.78643792,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,683000,75898,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Tennessee,TN,11,45.77454478,52.91702161,-7.14247683,-3.94599055,46.3814148,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,3575000,41220,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Texas,TX,24,50.5203186,48.51879032,2.001528277,0.79978327,51.01047369,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,1,0,0,0,0,1,0,0,0,0,9624000,261914,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Utah,UT,4,45.16785025,54.80546238,-9.637612128,-4.55268508,45.17990758,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,900000,82168,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
1960,Vermont,VT,3,41.34852143,58.64729506,-17.29877363,-8.3720139,41.35025132,49.72053533,49.54828509,0.172250245,50.08675949,"Kennedy, John F.","Nixon, Richard M.",1,317,220,0,0,0,0,0,1,0,0,0,0,389000,9249,0.910502206,NA,NA,-0.781300909,0.009328482,-0.748685651,-0.138362832
