year,state,abbr,electors,d_pv2p,r_pv2p,d_natl_share,r_natl_share,d_cand,r_cand,winner,state_winner,total_rep_electors,total_dem_electors,density,resident_dummy,birth_dummy
2016,New Hampshire,NH,4,50.19702844,49.80297156,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,149.66,0,0
2016,New Jersey,NJ,16,57.28419014,42.71580986,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,1195.69,0,0
2016,New Mexico,NM,4,54.65079493,45.34920507,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,17.23,0,0
2016,New York,NY,45,63.4115065,36.5884935,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,415.75,1,-1
2016,North Carolina,NC,14,48.0962542,51.9037458,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,208.44,0,0
2016,North Dakota,ND,4,30.1907571,69.8092429,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,10.93,0,0
2016,Ohio,OH,25,45.73231542,54.26768458,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,284.09,0,0
2016,Oklahoma,OK,8,30.69526276,69.30473724,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,57.17,0,0
2016,Oregon,OR,6,56.15583895,43.84416105,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,42.6,0,0
2016,Pennsylvania,PA,32,49.62446419,50.37553581,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,285.19,0,0
2016,Rhode Island,RI,4,58.31070409,41.68929591,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,1022.02,0,0
2016,South Carolina,SC,8,42.53974364,57.46025636,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,164.66,0,0
2016,South Dakota,SD,4,34.02814192,65.97185808,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,11.37,0,0
2016,Tennessee,TN,11,36.37565695,63.62434305,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,161.23,0,0
2016,Texas,TX,24,45.28677442,54.71322558,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,106.58,0,0
2016,Utah,UT,4,37.61710165,62.38289835,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,37.02,0,0
2016,Vermont,VT,3,65.18642632,34.81357368,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,67.43,0,0
2016,Virginia,VA,12,52.82637628,47.17362372,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,212.39,0,0
2016,Washington,WA,9,58.7869312,41.2130688,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,109.56,0,0
2016,West Virginia,WV,8,27.83894775,72.16105225,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,76.02,0,0
2016,Wisconsin,WI,12,49.59201096,50.40798904,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,106.28,0,0
2016,Wyoming,WY,3,24.29468037,75.70531963,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,6.02,0,0
2020,Alabama,AL,11,37.08862517,62.91137483,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,99,0,0
2020,Alaska,AK,3,44.73815128,55.26184872,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,1.29,0,0
2020,Arizona,AZ,4,50.15683168,49.84316832,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,62.93,0,0
2020,Arkansas,AR,8,35.78756672,64.21243328,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,57.83,0,0
2020,California,CA,32,64.90891136,35.09108864,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,253.49,0,0
2020,Colorado,CO,6,56.93831949,43.06168051,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,55.66,0,0
2020,Connecticut,CT,8,60.19504909,39.80495091,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,744.26,0,0
2020,Delaware,DE,3,59.62674416,40.37325584,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,506.37,1,0
2020,Florida,FL,10,48.30524534,51.69475466,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,398.88,-1,0
2020,Georgia,GA,12,50.11932966,49.88067034,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,184.95,0,0
2020,Hawaii,HI,3,65.03266465,34.96733535,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,226.57,0,0
2020,Idaho,ID,4,34.12285707,65.87714293,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,22.22,0,0
2020,Illinois,IL,27,58.65904373,41.34095627,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,230.47,0,0
2020,Indiana,IN,13,41.80495199,58.19504801,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,189.17,0,0
2020,Iowa,IA,10,45.81673692,54.18326308,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,57.1,0,0
2020,Kansas,KS,8,42.50657174,57.49342826,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,35.91,0,0
2020,Kentucky,KY,10,36.7998971,63.2001029,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,113.41,0,0
2020,Louisiana,LA,10,40.53555954,59.46444046,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,106.91,0,0
2020,Maine,ME,5,54.67040458,45.32959542,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,44.14,0,0
2020,Maryland,MD,9,67.02904705,32.97095295,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,631.94,0,0
2020,Massachusetts,MA,16,67.11554954,32.88445046,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,896.9,0,0
2020,Michigan,MI,20,51.41355934,48.58644066,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,178.24,0,0
2020,Minnesota,MN,11,53.63951365,46.36048635,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,71.67,0,0
2020,Mississippi,MS,8,41.61501417,58.38498583,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,63.12,0,0
2020,Missouri,MO,13,42.16417936,57.83582064,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,89.33,0,0
2020,Montana,MT,4,41.60281991,58.39718009,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,7.45,0,0
2020,Nebraska,NE,6,40.21594775,59.78405225,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,25.51,0,0
2020,Nevada,NV,3,51.22311734,48.77688266,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,28.27,0,0
2020,New Hampshire,NH,4,53.74834772,46.25165228,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,153.59,0,0
2020,New Jersey,NJ,16,58.07128359,41.92871641,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,1252.05,0,0
2020,New Mexico,NM,4,55.51849015,44.48150985,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,17.45,0,0
2020,New York,NY,45,61.71683489,38.28316511,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,427.78,0,-1
2020,North Carolina,NC,14,49.31581747,50.68418253,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,214.28,0,0
2020,North Dakota,ND,4,32.78259158,67.21740842,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,11.29,0,0
2020,Ohio,OH,25,45.92330235,54.07669765,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,288.12,0,0
2020,Oklahoma,OK,8,33.0599605,66.9400395,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,57.65,0,0
2020,Oregon,OR,6,58.30715699,41.69284301,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,44.14,0,0
2020,Pennsylvania,PA,32,50.58920526,49.41079474,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,290.11,0,1
2020,Rhode Island,RI,4,60.59935988,39.40064012,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,1061.29,0,0
2020,South Carolina,SC,8,44.07339125,55.92660875,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,169.99,0,0
2020,South Dakota,SD,4,36.56522014,63.43477986,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,11.68,0,0
2020,Tennessee,TN,11,38.17222963,61.82777037,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,167.66,0,0
2020,Texas,TX,24,47.16927876,52.83072124,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,111.28,0,0
2020,Utah,UT,4,39.30639488,60.69360512,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,39.82,0,0
2020,Vermont,VT,3,68.29918655,31.70081345,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,69.53,0,0
2020,Virginia,VA,12,55.154687,44.845313,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,217.98,0,0
2020,Washington,WA,9,59.92550318,40.07449682,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,115.73,0,0
2020,West Virginia,WV,8,30.20146769,69.79853231,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,74.47,0,0
2020,Wisconsin,WI,12,50.31906327,49.68093673,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",1,231,306,108.51,0,0
2020,Wyoming,WY,3,27.51956562,72.48043438,52.26985906,47.73014094,"Biden, Joseph R.","Trump, Donald J.","Biden, Joseph R.",0,231,306,5.94,0,0
